filename,dc.subject,dc.language.iso,dc.type,dc.date.issued,dc.title,dc.contributor.author,dc.contributor.publisher
DP70369.xml,Health and Environmental Sciences||Pharmaceutical sciences||Cooker||Drug||Experiments||Extraction||Pressure,English,Dissertation,1948,Experiments with the pressure cooker in drug extraction,"Greco, Salvatore Joseph","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70370.xml,Pure Sciences||Organic chemistry||A||Alcohols||Aldehydes||Aromatic||Azeotropic||Condensations||Means||Method||Rings||Study,English,Dissertation,1949,A study of the condensations of aldehydes with aromatic rings and with alcohols by means of an azeotropic method,"Green, Larry Quentin","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70371.xml,Pure Sciences||Organic chemistry||4||7||A||Dichloroquinoline||Synthesis,English,Dissertation,1952,"A synthesis of 4,7-dichloroquinoline","Greenbaum, Sheldon Boris","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70372.xml,Health and Environmental Sciences||Pharmacology||Analgesics||Studies||Synthetic,English,Dissertation,1953,Studies in synthetic analgesics,"Grenell, Shirley Margaret","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70373.xml,Biological Sciences||Food science||Apple||Associated||Delicious||Factors||Fruitfulness||Some,English,Dissertation,1943,Some factors associated with the fruitfulness of the Delicious apple,"Griggs, William H.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70374.xml,Pure Sciences||Analytical chemistry||A||Colorimetric||Quercetin||Reagent||Zirconium,English,Dissertation,1953,Quercetin as a colorimetric reagent for zirconium,"Grimaldi, Frank Saverio","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70375.xml,Biological Sciences||Animal sciences||Acid||Chickens||Corn||Dietary||Low||Nicotinic||Proteins||Relation||Requirements||Tryptophane,English,Dissertation,1947,Relation of corn and tryptophane-low proteins to the dietary requirements for nicotinic acid in chickens,"Groschke, Albert Carl","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70376.xml,Psychology||Behavioral psychology||Social Sciences||Marketing||A||Brand||Genetic||Loyalty||Study,English,Dissertation,1941,A genetic study of brand loyalty,"Guest, Lester Philip","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70377.xml,Biological Sciences||Food science||A||Alimentary||Application||Cholesterol||Content||Determination||Egg||Estimation||Method||New||Pastes,English,Dissertation,1940,A new method for the determination of cholesterol and its application to the estimation of the egg content of alimentary pastes,"Haenni, Edward Otto","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70378.xml,Biological Sciences||Cellular biology||Biological Sciences||Botany||Attachments||Lilium||Nucleolar||Numbers,English,Dissertation,1943,The nucleolar numbers and attachments in Lilium,"Haney, Walter Judson","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70379.xml,Biological Sciences||Animal sciences||Certain||Chicks||Deficiencies||Effect||Growing||Injections||Thyroxine||Vitamin,English,Dissertation,1949,Effect of certain vitamin deficiencies in growing chicks with and without thyroxine injections,"Haque, Mohammed Emdadul","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70380.xml,Pure Sciences||Organic chemistry||Carbon||Certain||Gases||Industrial||Presence||Pyrolysis||Surfaces||Thiophene,English,Dissertation,1950,The pyrolysis of thiophene on carbon surfaces in the presence of certain industrial gases,"Harmon, George Winfield","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70381.xml,Pure Sciences||Organic chemistry||5||Compounds||Derived||Mercury||Nitroguaiacol,English,Dissertation,1946,The mercury compounds derived from 5-nitroguaiacol,"Harris, Hillman Cornelious","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70382.xml,"Language, Literature and Linguistics||Latin American literature||A||Critical||F||Fitzgerald||Novels||Scott||Study",English,Dissertation,1952,A critical study of the novels of F. Scott Fitzgerald,"Harris, Marie","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70383.xml,Biological Sciences||Animal diseases||Bacteria||Blackhead||Invaders||Livers||Secondary||Turkeys,English,Dissertation,1952,Bacteria as secondary invaders in blackhead livers of turkeys,"Harrison, Arthur Pennoyer","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70384.xml,Pure Sciences||Inorganic chemistry||2||Action||O||Ph||Salts||Sols||Some||V,English,Dissertation,1937,The action of salts upon the pH of some V<sub>2</sub>O<sub><p>5</sub> sols,"Hart, William James","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70385.xml,Pure Sciences||Physical chemistry||Electrode||Lead||Potential||Standard,English,Dissertation,1935,The standard electrode potential of lead,"Hatfield, M. R.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70386.xml,Biological Sciences||Agronomy||Composition||Copper||Effects||Nutrition||Plant||Plants||Reference||Special||Yield,English,Dissertation,1951,The effects of copper in the nutrition of plants with special reference to yield and plant composition,"Haun, J. R.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70387.xml,Biological Sciences||Entomology||Biology||Control||Exsectoides||Forel||Formica||Nutrition,English,Dissertation,1945,"The biology, nutrition and control of <italic>Formica exsectoides<p></italic> Forel","Haviland, Elizabeth Edge","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70388.xml,Psychology||Behavioral psychology||Communication and the Arts||Communication||Attitudes||Behavior||Verbal,English,Dissertation,1950,Verbal behavior and attitudes,"Havron, M. Dean","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70389.xml,Pure Sciences||Organic chemistry||Applied Sciences||Petroleum engineering||A||Classes||Estimation||Four||Gasoline||General||Hydrocarbons||Occurring||Petroleum||Range||Separation||Study,English,Dissertation,1941,A study of the separation and estimation of the four general classes of hydrocarbons occurring in the gasoline range of petroleum,"Hayden, James Grant","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70390.xml,Health and Environmental Sciences||Pharmacology||Antimalarials||Synthetic,English,Dissertation,1948,Synthetic antimalarials,"Hayes, Robert Arthur","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70391.xml,Pure Sciences||Mathematics||A||Almost||Connected||Continua||Define||Homeomorphism||Locally||Not||Periodic||Plane||Pointwise||Possible||Structure||Which,English,Dissertation,1950,On the structure of locally connected plane continua on which it is possible to define a pointwise periodic homeomorphism which is not almost periodic,"Haywood, Stuart Troy","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70392.xml,Pure Sciences||Analytical chemistry||Characteristics||Indicator||Measurement||New||Some||Spectrophotometric||Sulphonphthaleins,English,Dissertation,1938,The spectrophotometric measurement of the indicator characteristics of some new sulphonphthaleins,"Heller, Hugh Andrews","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70393.xml,Psychology||Occupational psychology||Social Sciences||Military studies||Acceptance||Approach||Criterion||Dimensionality||Research||Soldier,English,Dissertation,1952,The dimensionality of soldier acceptance: An approach to criterion research,"Hembree, Howard Weldon","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70395.xml,Pure Sciences||Analytical chemistry||10||2O||5||7||H||H2O||Na2B4O||Na2B4O7||Phase||Reaction||Studies,English,Dissertation,1934,Phase studies on the reaction Na<sub>2</sub>B<sub>4</sub>O<sub><p>7</sub>. 10 H<sub>2</sub>O-Na<sub>2</sub>B<sub>4</sub>O<sub>7</sub>.5 H<sub><p>2</sub>O + 5 H<sub>2</sub>O,"Hendricks, Robert W.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70396.xml,Biological Sciences||Microbiology||Health and Environmental Sciences||Pharmacology||Chloramphenicol||Coli||Escherichia||Loss||Mechanism||Resistance||Studies,English,Dissertation,1953,Studies on the mechanism of the loss of chloramphenicol resistance<p>in <italic>Escherichia coli</italic>,"Herrmann, Ernest C.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70397.xml,Pure Sciences||Organic chemistry||Asphaltenes||Lubricating||Oils,English,Dissertation,1936,Asphaltenes in lubricating oils,"Hersberger, Arthur Bucher","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70398.xml,Biological Sciences||Animal sciences||A||Domestic||Efficiency||Feed||Fowl||Growing||Inheritance||Study||Utilization,English,Dissertation,1947,A study of the inheritance of feed utilization efficiency in the growing domestic fowl,"Hess, Carl William","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70399.xml,Biological Sciences||Animal sciences||A||Administration||Aureomycin||Changes||Growth||Guinea||Oral||Penicillin||Pig||Result,English,Dissertation,1953,Growth changes in the guinea pig as a result of oral administration of aureomycin and penicillin,"Hewes, Cecil Gordon","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70400.xml,Biological Sciences||Food science||Apples||Changes||Different||Influenced||Physiological||Post||Quality||Responses||Stayman||Storage||Temperatures||Unwaxed||Waxed||Winesap,English,Dissertation,1950,Physiological responses and quality changes of waxed and unwaxed Stayman winesap apples as influenced by different post-storage temperatures,"Hill, Robert George","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70401.xml,Biological Sciences||Plant pathology||A||Corn||Dent||Diplodia||Lev||Nature||Resistance||Rot||Schw||Stalk||Study||Zeae,English,Dissertation,1942,A study of the nature of resistance of dent corn to <italic><p>Diplodia zeae</italic> (Schw.) Lev. stalk rot,"Hoadley, Alfred Damon","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70402.xml,Pure Sciences||Analytical chemistry||Cerin||Friedelin||Relation||Structure||Studies,English,Dissertation,1940,Studies on the structure of cerin and is relation to friedelin,"Holmes, George Kirby","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70403.xml,Pure Sciences||Biochemistry||Pure Sciences||Organic chemistry||Biological Sciences||Cellular biology||Benzene||Cell||Certain||Division||Effect||Enzyme||Hexachloride||Inhibitors||Isomers||Plant||Roots,English,Dissertation,1951,The effect of benzene hexachloride isomers and certain enzyme inhibitors on cell division in plant roots,"Hopkins, Homer Thawley","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70404.xml,Pure Sciences||Organic chemistry||Pure Sciences||Analytical chemistry||Arachis||Hypogaea||Investigation||Peanut||Proteins,English,Dissertation,1929,"An investigation on the proteins of the peanut, <italic>Arachis<p>hypogaea</italic>","Horn, Millard J.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70405.xml,Pure Sciences||Organic chemistry||1||Cyclohexyl||Heptane||Hydrocarbons||N||Oxidation||Phase||Phenyl||Properties||Some||Synthesis||Tridecane||Vapor,English,Dissertation,1938,"The synthesis and some properties of 1-phenyl heptane, 1-cyclohexyl heptane and n-tridecane. The vapor phase oxidation of hydrocarbons","Horne, William Appler","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70406.xml,Pure Sciences||Organic chemistry||Dehydrogenation||Friedelinol||Palladium,English,Dissertation,1938,The palladium dehydrogenation of friedelinol,"Houston, David Fairchild","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70407.xml,Psychology||Cognitive psychology||Psychology||Physiological psychology||Evaluation||Measures||Performance||Predictive||Properties||Psychomotor||Tasks||Three||Variability,English,Dissertation,1950,An evaluation of the predictive properties of measures of variability of performance on three psychomotor tasks,"Houston, Robert Charles","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70408.xml,Pure Sciences||Organic chemistry||1||8||Dimethyl||Picene||Synthesis,English,Dissertation,1938,"The synthesis of 1, 8-dimethyl picene","Howard, Frank Lee","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70409.xml,Biological Sciences||Soil sciences||A||Liming||Maryland||Nine||Prominent||Soils||Study,English,Dissertation,1951,A liming study on nine prominent Maryland soils,"Hoyert, John H.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70411.xml,Biological Sciences||Animal sciences||Pure Sciences||Biochemistry||12||Acids||Amino||B||Chick||Compounds||Interrelationship||Methylating||Nutrition||Studies||Vitamin,English,Dissertation,1952,Studies on the interrelationship of vitamin B<sub>12</sub><p>with methylating compounds and amino acids in chick nutrition,"Hsu, Peng-tung","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70412.xml,Biological Sciences||Animal sciences||Biological Sciences||Endocrinology||Chickens||Contribution||Genetics||Gland||Growth||Influenced||Thyroid,English,Dissertation,1950,Contribution to the genetics of growth in chickens as influenced by the thyroid gland,"El-Ibiary, Hussein Mahmoud","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70413.xml,Social Sciences||American history||Social Sciences||Canadian history||Social Sciences||Land use planning||American||Canadian||Century||Development||Lands||Lawrence||Nineteenth||St||Upper,English,Dissertation,1953,The lands along the upper St. Lawrence: Canadian-American development during the nineteenth century,"Jackson, W. A. Douglas","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70414.xml,Pure Sciences||Organic chemistry||Pure Sciences||Analytical chemistry||A||Cerin||Cork||Friedelin||Isolation||Molecular||Properties||Study||Weight,English,Dissertation,1935,The isolation of friedelin and cerin from cork and a study of the properties and molecular weight of friedelin,"Jacobsen, Robert","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70415.xml,Pure Sciences||Inorganic chemistry||A||Alloy||Disorder||Manganese||Nickel||Order||Study||Transformation,English,Dissertation,1943,A study of the order-disorder transformation in a nickel-manganese alloy,"Jaffe, Robert Isaac","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70416.xml,Pure Sciences||Astrophysics||Altitudes||Balloon||Carbon||Cosmic||Cross||Determination||Experimental||Multiple||Particle||Production||Rays||Section,English,Dissertation,1953,Experimental determination of the cross section for multiple particle production in carbon by cosmic rays at balloon altitudes,"Jenkins, James Farris","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70417.xml,Biological Sciences||Plant sciences||Biological Sciences||Genetics||Chromosome||Contribution||Gladiolus||Number||Progeny||Reference||Special||Triploid,English,Dissertation,1942,Chromosome number in the progeny of triploid <italic>Gladiolus<p></italic> with special reference to the contribution of the triploid,"Jones, Robert Edwin","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70418.xml,Psychology||Cognitive psychology||Associative||Problem||Solving||Strength,English,Dissertation,1950,Associative strength in problem solving,"Judson, Abe James","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70419.xml,Education||Teacher education||Social Sciences||European studies||France||Preparation||Teachers,English,Dissertation,1947,The preparation of teachers in France,"Kabat, George Jule","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70420.xml,Pure Sciences||Inorganic chemistry||25||2O3||A||Al||C||Calcium||Cao||Component||Deg||Five||H2O||Metastable||Na2O||Phases||Portion||So3||Stable||Study||Sulfoaluminates||System,English,Dissertation,1941,"Sulfoaluminates of calcium as stable and metastable phases,<p>and a study of a portion of the five-component system CaO-SO<sub>3</sub>-Al<sub><p>2</sub>O<sub>3</sub>-Na<sub>2</sub>O-H<sub>2</sub>O at 25 &deg;C","Kalousek, George Lawrence","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70421.xml,Pure Sciences||Analytical chemistry||Aqueous||Constituents||Decahydrate||Heat||Molal||Partial||Quantities||Sodium||Solution||Solutions||Some||Tetraborate,English,Dissertation,1936,The heat of solution and some partial molal quantities of the constituents in aqueous solutions of the decahydrate of sodium tetraborate,"Kanagy, Joseph Raymond","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70422.xml,Pure Sciences||Biochemistry||Biological Sciences||Microbiology||09||8000||Bulgaricus||Concentration||Factors||Fractionation||Growth||Lactis||Lactobacillus,English,Dissertation,1953,Fractionation and concentration of growth factors for <italic><p>Lactobacillus bulgaricus</italic> 09 and <italic>Lactobacillus lactis</italic><p>8000,"Kao, Kung-ying T'ang","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70423.xml,Biological Sciences||Plant sciences||Cracking||Development||Growth||Potato||Relation||Sweet,English,Dissertation,1952,Growth and development of the sweet potato in relation to growth cracking,"Kattan, Ahmed Azmi","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70424.xml,Pure Sciences||Inorganic chemistry||A||Acid||Action||Aniline||Copper||Hot||Mercury||Oxidation||Presence||Promoter||Study||Sulfate||Sulfates||Sulfuric,English,Dissertation,1931,A study of promoter action. The oxidation of aniline sulfate by hot sulfuric acid in the presence of copper and mercury sulfates,"Kaveler, Herman Henry","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70425.xml,Social Sciences||Geography||Social Sciences||Latin American studies||A||Basin||Bolivia||Communities||Comparative||Estates||Geography||Great||Highland||Indian||Lake||Landed||Study||Titacaca,English,Dissertation,1949,Geography of the Lake Titacaca Basin of Bolivia; a comparative study of great landed estates and highland Indian communities,"Keller, Frank Leuer","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70426.xml,Biological Sciences||Agronomy||Biological Sciences||Soil sciences||Pure Sciences||Organic chemistry||A||Changes||Chemical||Colloidal||Complex||Formation||Mercury||Organic||Physical||Produced||Soil||Study||Sulfates,English,Dissertation,1942,A study of the chemical and physical changes produced in a soil by the formation of the organic colloidal complex and mercury sulfates,"Kelley, Carl Williams","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70427.xml,Social Sciences||Geography||Social Sciences||Native American studies||Indian||Maryland||Meaning||Names||Origin||Place,English,Dissertation,1950,The origin and meaning of the Indian place-names of Maryland,"Kenny, Hamill","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70428.xml,Education||Reading instruction||Criteria||Determination||Readability,English,Dissertation,1951,The determination of criteria of readability,"Kershner, Alan Motter","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70429.xml,Pure Sciences||Organic chemistry||Pure Sciences||Polymer chemistry||Acid||Action||Methylisopropylcarbinol||Olefins||Polymerization||Sulfuric,English,Dissertation,1934,Polymerization of olefins. The action of sulfuric acid on methylisopropylcarbinol,"Kline, Gordon M.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70430.xml,Biological Sciences||Physiology||Biological Sciences||Endocrinology||Adrenal||Anoxia||Changes||Electrolyte||Glands||Moderate||Plasma||Role||Severe||Urinary,English,Dissertation,1951,The role of the adrenal glands in the plasma and urinary electrolyte changes during moderate and severe anoxia,"Kline, Raymond Franklin","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70431.xml,Pure Sciences||Organic chemistry||Compounds||Indole||Synthesis,English,Dissertation,1949,Synthesis of indole compounds,"Klioze, Oscar","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70432.xml,Social Sciences||Agricultural economics||Affecting||Factors||Farm||Levels||Living,English,Dissertation,1949,Factors affecting farm living levels,"Knight, Willys R.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70433.xml,Pure Sciences||Inorganic chemistry||Combustion||Cyanogen||Heat,English,Dissertation,1941,The heat of combustion of cyanogen,"Knowlton, John Wellington","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70434.xml,Health and Environmental Sciences||Pharmacology||Cardiotonics||Concentration||Dose||Effect||Injection||Lethal||Pigeons||Rate||Uniformity,English,Dissertation,1951,"The effect of concentration, rate, and uniformity of injection on the lethal dose of cardiotonics for pigeons","Konicov, Monte","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70435.xml,Pure Sciences||Physical chemistry||Conductivity||Crystallized||Electrical||Lead||Sulphide,English,Dissertation,1934,The electrical conductivity of crystallized lead sulphide,"Koster, John","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70436.xml,Health and Environmental Sciences||Nutrition||Blueberry||Mineral||Nutrition,English,Dissertation,1942,Mineral nutrition of the blueberry,"Kramer, Amihud","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70437.xml,Pure Sciences||Organic chemistry||Peptides||Synthesis,English,Dissertation,1950,The synthesis of peptides,"Kramer, David Nathan","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70438.xml,Biological Sciences||Microbiology||Pure Sciences||Biochemistry||Pure Sciences||Organic chemistry||Bacterial||Compounds||Phenol||Related||Studies||Utilization,English,Dissertation,1950,Studies on the bacterial utilization of phenol and related compounds,"Kramer, Norman","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70439.xml,Biological Sciences||Microbiology||Affecting||Culture||Factors||Kutz||Limiting||Mass||Obliquus||Open||Scenedesmus||System||Turp,English,Dissertation,1951,Limiting factors affecting the mass culture of <italic>Scenedesmus<p>obliquus</italic> (Turp.) K&uuml;tz. in an open system,"Krauss, Robert Wallfar","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70440.xml,Pure Sciences||Organic chemistry||1||5||6||8||Diguanides||Intermediates||Isopropyl||Methoxy||N||Quinolylaminoakyl||Synthesis,English,Dissertation,1951,The synthesis of N(1)-(6-methoxy-8-quinolylaminoakyl)-N(5)-isopropyl diguanides and intermediates,"Kray, Raymond Joseph","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70441.xml,Pure Sciences||Analytical chemistry||Health and Environmental Sciences||Pharmacology||A||Chemical||Fish||Meal||Oils||Oxidation||Pharmalogical||Reference||Special||Study,English,Dissertation,1941,A chemical and pharmalogical study of the oxidation of oils with special reference to fish meal,"Kraybill, H. F.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70442.xml,Health and Environmental Sciences||Pharmaceutical sciences||Particle||Preparation||Role||Shape||Size||Tablets,English,Dissertation,1951,The role of particle size and shape in the preparation of tablets,"Kregiel, Ludmila","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70443.xml,Biological Sciences||Physiology||A||Blood||Capillary||Changes||Complete||Dog||Erythrocyte||Permeability||Some||Stagnation||Study,English,Dissertation,1953,Some blood changes in the dog during complete blood stagnation; a study in capillary and erythrocyte permeability,"Kreider, Marlin B.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70444.xml,Pure Sciences||Organic chemistry||Condensations||Guerbet||Modified,English,Dissertation,1952,Modified Guerbet condensations,"Kubler, Donald G.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70445.xml,Biological Sciences||Plant sciences||Ambrosioides||Capacity||Chenopodium||Effect||L||Oil||Producing||Selection||Wormseed,English,Dissertation,1948,Effect of selection on oil producing capacity of wormseed (<italic><p>Chenopodium ambrosioides</italic> L.),"Kuhn, Albin Owings","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70446.xml,Biological Sciences||Physiology||Bovine||Gland||Mammary||Perfusion||Studies,English,Dissertation,1953,Studies on the perfusion of bovine mammary gland,"Kumar, Soma","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70447.xml,Pure Sciences||Analytical chemistry||Pure Sciences||Organic chemistry||A||Amplified||Chromatographic||Chromatography||Concept||Linoleate||Linolenate||Methyl||Oleate||Seperations||Stearate,English,Dissertation,1951,"Chromatography of methyl stearate, methyl oleate, methyl linoleate, and methyl linolenate: A concept of amplified chromatographic seperations","Kurtz, Floyd Ervin","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70448.xml,Social Sciences||American history||Social Sciences||Social structure||A||Biography||Child||Lydia||Maria,English,Dissertation,1953,A biography of Lydia Maria Child,"Lamberton, Berenice Grieves","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70449.xml,Pure Sciences||Organic chemistry||Compounds||Cyclohexane||Dipole||Method||Moments||Solution||Some||Substituted,English,Dissertation,1948,The dipole moments of some substituted cyclohexane compounds by the solution method,"Lander, John Joseph","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70450.xml,Applied Sciences||Applied mathematics||Application||Axially||Bodies||Elongated||Equations||First||Flow||Formula||Fredholm||Integral||Iteration||Kind||Potential||Revolution||Symmetric,English,Dissertation,1951,An iteration formula for Fredholm integral equations of the first kind with application to the axially symmetric potential flow about elongated bodies of revolution,"Landweber, Louis","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70451.xml,Biological Sciences||Microbiology||Erysipelothrix||Genus||Status,English,Dissertation,1953,The status of the genus <italic>Erysipelothrix</italic>,"Langford, George Curtis","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70452.xml,Pure Sciences||Organic chemistry||Friedelin||Further||Oxidation||Products||Studies,English,Dissertation,1941,Further studies on the oxidation products of friedelin,"Lann, Joseph Sidney","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70453.xml,Biological Sciences||Animal sciences||A||Allantoic||Chicken||Chorio||Development||Embryo||Embryonic||Heart||Membrane||Mouse||Reference||Special||Study||Tissue||Transplanted,English,Dissertation,1949,"A study of the development of mouse embryonic tissue transplanted into the chorio-allantoic membrane of the chicken embryo, with special reference to the development of the embryonic heart","Lastra, Ivonne","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70454.xml,Pure Sciences||Analytical chemistry||Cobalt||Determination||Precise||Sulfide,English,Dissertation,1928,The precise determination of cobalt as the sulfide,"Leatherman, Martin","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70455.xml,Pure Sciences||Organic chemistry||2||4||Compounds||Morphine||Pentadienal||Reactions||Related||Some,English,Dissertation,1951,"I. Reactions of 2,4-pentadienal. II. Some compounds related to morphine","Lederle, Henry Frederick","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70456.xml,Pure Sciences||Inorganic chemistry||Iodate||Mercurous||Solubility,English,Dissertation,1941,The solubility of mercurous iodate,"Leed, Russell E.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70457.xml,Biological Sciences||Animal sciences||Biological Sciences||Physiology||Acetone||Blood||Bodies||Conditions||Cows||Dairy||Glycogen||Liver||Parturient||Period||Physiological||Sugar||Under||Various,English,Dissertation,1953,"Blood sugar, acetone bodies, and liver glycogen of dairy cows under various physiological conditions during the parturient period","Leffel, Emory Childress","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70458.xml,Pure Sciences||Inorganic chemistry||Pure Sciences||Physical chemistry||Effect||Fluorescent||Metals||Photovoltaic||Solutions||Studies,English,Dissertation,1948,Studies on the photovoltaic effect with metals and fluorescent solutions,"Levin, Irvin","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70459.xml,Education||Educational sociology||Social Sciences||Public policy||C||Community||D||History||Local||Problems||Teaching||Washington,English,Dissertation,1950,"Teaching local history and community problems in Washington, D.C.","Libber, Theodore","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70460.xml,Pure Sciences||Physical chemistry||Accompanying||Adsorption||Changes||Equilibria||Heat||Solution,English,Dissertation,1926,Heat changes accompanying adsorption equilibria in solution,"Lichtenwalner, Daniel Charles","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70461.xml,Pure Sciences||Nuclear physics and radiation||Counters||Discharge||Geiger||Mechanism||Mueller||Quenching||Self,English,Dissertation,1947,The discharge mechanism of self-quenching Geiger-Mueller counters,"Liebson, Sidney H.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70462.xml,Biological Sciences||Animal sciences||A||Acid||Baby||Chicks||Critical||Folic||Hens||Laying||Need||Practical||Rations||Study,English,Dissertation,1949,A study of the critical need for folic acid in practical rations for laying hens and baby chicks,"Lillie, Robert Jones","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70463.xml,Psychology||Clinical psychology||Social Sciences||Criminology||A||Analysis||Characteristics||Group||Imprisoned||Offenders||Psychological||Selected||Sexual,English,Dissertation,1951,An analysis of the psychological characteristics of a selected group of imprisoned sexual offenders,"Lindner, Harold","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
